"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",75,"ECU","Ecuador","55.5869",2023,"","Instituto Nacional de Estadistica y Censos","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",75,"ECU","Ecuador","57.6868",2024,"","Instituto Nacional de Estadistica y Censos","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",78,"FRA","France","62.7249",2018,"The scope is : « people having used Internet during the last year » The question is about use (not ownership)","INSEE","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",78,"FRA","France","76.7458",2021,"","Insee","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",78,"FRA","France","78.6222",2022,"","Institut National de la Statistique et des Etudes Economiques","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",78,"FRA","France","80.3384",2023,"","Institut National de la Statistique et des Etudes Economiques","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",78,"FRA","France","83.2561",2024,"","Institut National de la Statistique et des Etudes Economiques","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",81,"FIN","Finland","88.4734",2022,"","Statistics Finland","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",81,"FIN","Finland","89.6077",2023,"","Statistics Finland","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",103,"HKG","Hong Kong, China","88.6415",2017,"Number of individuals aged 10 and over who owned and used a smartphone in the last twelve months","Census and Statistics Department","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",103,"HKG","Hong Kong, China","89.8196",2018,"Number of individuals aged 10 and over who owned and used a smartphone in the last twelve months","Census and Statistics Department","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",103,"HKG","Hong Kong, China","91.5228",2019,"Number of individuals aged 10 and over who owned and used a smartphone in the last twelve months","Census and Statistics Department","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",103,"HKG","Hong Kong, China","92.0781",2020,"Owned and used a smartphone in the last twelve months","Census and Statistics Department","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",103,"HKG","Hong Kong, China","92.9385",2021,"Owned and used a smartphone in the last twelve months","Census and Statistics Department","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",103,"HKG","Hong Kong, China","97.137",2022,"Owned and used a smartphone in the last twelve months.","Census and Statistics Department","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",103,"HKG","Hong Kong, China","96.3661",2023,"Had a smartphone at the time of enumeration.","Census and Statistics Department, Hong Kong Special Administrative Region, China","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",113,"IND","India","57.4938",2025,"","Ministry of Statistics and Programme Implementation","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",116,"IRN","Iran (Islamic Republic of)","52.7253",2021,"","Statistical Centre of Iran","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",120,"JPN","Japan","64.9682",2017,"estimated by the following method. (The estimation population of more than 6 years old)×(Survey result(%)). Used in the last 12 months","Ministry of Internal Affairs and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",120,"JPN","Japan","65.804",2018,"Estimated by the following method; (The estimation population of more than 6 years old in 2018)*(Survey result(%))","Ministry of Internal Affairs and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",120,"JPN","Japan","76.7281",2019,"","Ministry of Internal Affairs and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",120,"JPN","Japan","79.2931",2020,"Estimated by the following method; (The estimation population of more than 6 years old in 2019)*(Survey result(%))","Ministry of Internal Affairs and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",120,"JPN","Japan","82.4055",2021,"Estimated population of more than 6 years old*Survey result(%)","Ministry of Internal Affairs and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",120,"JPN","Japan","84.7247",2022,"In the last 12 months","Ministry of Internal Affairs and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",124,"JOR","Jordan","83.2419",2023,"","Ministry of Digital Economy and Entrepreneurship","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",128,"KOR","Korea (Rep. of)","95.4704",2018,"","Ministriy of Sceience and ICT(MSIT)","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",128,"KOR","Korea (Rep. of)","95.8261",2019,"","Ministriy of Sceience and ICT(MSIT)","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",128,"KOR","Korea (Rep. of)","96.1707",2020,"","Ministriy of Sceience and ICT(MSIT)","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",128,"KOR","Korea (Rep. of)","97.5606",2021,"","Ministriy of Sceience and ICT(MSIT)","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",128,"KOR","Korea (Rep. of)","97.1686",2022,"","Ministry of Science and ICT","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",128,"KOR","Korea (Rep. of)","97.3858",2023,"","Ministry of Science and ICT","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",128,"KOR","Korea (Rep. of)","97.8328",2024,"","Ministry of Science and ICT","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",130,"KWT","Kuwait","90",2017,"","comminucations and information technology regulatory authority","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",130,"KWT","Kuwait","98.6962",2018,"","comminucations and information technology regulatory authority","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",130,"KWT","Kuwait","98.7",2020,"","Communication and Information Technology Regulatory Authority","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",130,"KWT","Kuwait","98.7",2021,"","Communication and Information Technology Regulatory Authority","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",130,"KWT","Kuwait","98.1048",2023,"","Communication and Information Technology Regulatory Authority","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",137,"LSO","Lesotho","35.0339",2016,"","LCA","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",142,"MUS","Mauritius","47.8471",2018,"","Statistics Mauritius","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",142,"MUS","Mauritius","59.0691",2020,"","Statistics Mauritius","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",155,"MAR","Morocco","67.3077",2017,"","Agence Nationale de Réglementation des Télécommunications (ANRT)","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",155,"MAR","Morocco","70.0452",2018,"","Agence Nationale de Réglementation des Télécommunications (ANRT)","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",155,"MAR","Morocco","83.3945",2021,"","Agence Nationale de Réglementation des Télécommunications (ANRT)","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",161,"MWI","Malawi","20.5203",2023,"","National Statistical Office of Malawi","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",170,"NOR","Norway","91",2017,"Individuals between 16 amd 79 years of age","Statistics Norway","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",176,"OMN","Oman","77.8583",2016,"","Information Technology Authority (ITA)","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",176,"OMN","Oman","94.3058",2020,"","Ministry of Transport, Communications and Information Technology","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",176,"OMN","Oman","97",2024,"","Ministry of Transport, Communications and Information Technology","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",182,"PAK","Pakistan","15.745",2020,"","Pakistan Bureau of Statistics","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",190,"POL","Poland","59.5174",2017,"","Central Statistical Office","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",191,"PRT","Portugal","97.0953",2022,"","Instituto Nacional de Estatistica","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",191,"PRT","Portugal","97.3709",2024,"","Instituto Nacional de Estatistica","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",192,"PRY","Paraguay","76.7743",2024,"","Instituto Nacional de Estadística","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",196,"QAT","Qatar","99.1967",2018,"","Ministry Of Transport and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",196,"QAT","Qatar","99.1967",2019,"","Ministry of Transport and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",196,"QAT","Qatar","99.1967",2020,"","Ministry of Transport and Communications","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",214,"SGP","Singapore","98.819",2022,"","Infocomm Media Development Authority","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",214,"SGP","Singapore","98.1721",2023,"","Infocomm Media Development Authority","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",214,"SGP","Singapore","98.7557",2024,"","Infocomm Media Development Authority","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",221,"SVN","Slovenia","86.8563",2023,"Individuals aged 16 to 74 years that use the device for private purposes (no time period)","Statistical Office of the Republic of Slovenia","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
28318,"HHU271sown_HHTotalIndividual","Individuals who own a smart telephone",,"%",221,"SVN","Slovenia","86.5068",2024,"Individuals aged 16 to 74 years that use the device for private purposes (no time period)","Statistical Office of the Republic of Slovenia","Refers to the proportion of individuals who own a smart telephone. An individual owns a smart telephone if he/she has a smart phone device with at least one active SIM card for personal use."
